Review,Class
"Bueno el hotel realmente no es feo, tiene bonitas bustas a pesar de ser pequeño.
Lo malo:
Está en la calidad, vas a los restaurantes y falta variedad de comida, las bebidas súper súper rebajadas, les falta personal para atender, vas a los omelettes y no tienen nada de ingredientes.
Yo fui a mediados de noviembre y se me hizo increíble y me molestó que el RIU a unos escasos metros si tuvieran shows nocturnos, discos etc y en el Samba se excusan con el Covid y se ahorran esos gastos.
A mí parecer todo se puede con sus debidas medidas, ya que al final ya sea en la playa o en la alberca la gente tiene contacto.
Otra cosa mala fue que me salió una cucaracha en la cama.
Otra cosa que me molestó mucho fue que el bar cierra a las 10 pm y a esa hora se acaba la acción y no hay nada más que hacer.

Lo rescatable:
La atención de todas las señoritas, de los meseros y barmans.
En resúmen es un hotel 3 estrellas vendido como de 4.
Para el próximo año mil veces mejor reservo en el RIU.",2
"El aire acondicionado funciona pesimo, los restaurantes dentro del hotel son inaceptables para un hotel supuestamente 5 estrellas!! El wifi es estupidamente caro (30 dolares aprox las 2 horas y no te venden menos) y no funciona, Solo es bonito.",2
excelente servicio y atención al cliente. la ubicación esta muy bien y fácil de llegar. las habitaciones muy cómodas y limpias. muy cerca de atracciones y centros comerciales. servicio de comida bebidas y wifi super!,5
"Nos quedamos de miércoles a lunes reservación 75048489
*Pésima calidad de alimentos
*Unos meseros con pésima actitud y otros muy amables
*No te hacen el aseo diario hasta que hablamos con el gerente Efrain ( muy amable y atento )
*NO RESPETAN la capacidad permitida debido al covid ! El hotel está lleno",1
"magnífico vistazo a los viejos días de gloria de Habana. Una excelente y céntrica ubicación (a una corta distancia a pie de uno de los dos bares favoritos de Hemingway en La Habana, La Floridita), el edificio del Capitolio y a un corto paseo por el paseo marítimo de la bahía. Mármol y del vestíbulo del hotel de madera oscura, con largos y madera oscura lobby bar (asegúrate de que disfrute de su mañana espresso en el bar!) música por las noches en el bar del vestíbulo. Agradable, servicial; excelentes camareras que dejar notas manuscritas bienvenida con toallas en forma corazones y cisnes en nuestra cama de tamaño king. Muy limpio y tranquilo, amplias y decoradas en modo único. Las habitaciones en la parte vieja del hotel presenta encanto, y un poco de desgaste, lo que era de…",5
"Era solo para pasar la noche.  Amigos no se los recomiendo,  el hotel está de terror en las fotos se ve diferente y créanme no es como lo ves en la vida real.  La piscina toda deteriorada,   Estaba  en mi habitación y de repente se abrió la puerta eras unos huéspedes,  y tuve que dormir con una sillas y mis maletas atrabancadas para que no volviera entrar nadie mas.   Esta alejado de la habana antigua.  En cuanto al  restaurante el buffet  muy pobre , lo único bueno fueron los  jugos  y merengues.  Positivo: buena limpieza en las habitaciones, no te falta nada, bueno el músico que toca por la mañana en el buffet.  Solo les puedo decir que no es buena opción.    ",1
"Hotel bien ubicado frente al.malecon , estuvimos.cuatro días nunca pudimos usar el.ascensor ..contando que es un hotel que tiene más de 10 pisos era un tema , la atención de las recepcionistas malísimas o sabían nunca nada respondían de mala manera o ni te.miraban . Hay piso en remodelación así que hay obreros y polvo , mucho ruido en los pasillos desde temprano . Habíamos pagado habitación con balcón y nos dieron una interna porque no había,  las camas los.resortes por salirse de la tela ..el desayuno.super variado y bien equipado .la tima foto es la vista desde el hotel NO ES EL HOTEL",2
"En general la experiencia fue buena, el hotel se ubica muy cerca del la sede del evento al que asistimos. Sin embargo las instalaciones ya están un poco viejas y con una decoración poco actual.Las camas ya requieren cambio y un poco de mayor cuidado en el aseo de las áreas comunes, se percibía un olor desagradable en los pasillos, pero no en la habitación.",3
Atracciones acuáticas extremas y divertidas. Personal atento y amable.  Zacatecas disfrutó la aventura.✌🏽,3
"la estancia en este hotel ha sido muy buenaa dado que cuba no es cancun ni santo domingo. el edificio precioso los jardines, el hall, la decoracion y las habitaciones, nop se puede pedir mas para un sitio como la haban o cuba con las dificultades que tienen. no es un cinco estrellas europeo o caribeño pero lo recomiendo es un viaje a los años 20 cuando se inaguro las habitaciones espaciosas y los pasillos inteminable.total mente reciomendable por su situacion en el vedado la parte nueva de la habana y un taxo por pesos- 4 euros- te llevan al centro historico-",4
"Realmente impresionante. Los detalles lo hacen diferente y elegante en comparacion a otros hoteles de esta categoria.
El ambiente que te encuentras es muy acogedor.
El personal es amabilisimo.
Destaco las comidas que son fabulosas, el desayuno con una gran variedad donde elegir lo que te apetezca.
En resumen lo recomiendo a todo el mundo. Yo espero volver.",5
"Este es un buen lugar para echar un vistazo alrededor de la ciudad, los coches clásicos americanos están aquí y fantástico ver. Los edificios y monumentos son geniales. Vale la pena visitar mientras en La Habana.",4
"Ridículamente caro, es sorprendente como los precios siendo Cuba en los lugares turísticos son igual o hasta más elevados que en destinos mucho más caros y con mayor infraestructura. Es decir no vale lo que pagas en cuanto a relación calidad- precio. 
En la Bodeguita...Más",1
"Mi esposa y yo estuvimos en este restaurante en nuestra última noche en La Habana basado en TripAdvisor. Fuimos relativamente temprano en la noche, así que tuvimos nuestra elección de mesas elegir uno en el balcón con vistas a la calle peatonal. Tuve el marisco...a la parrilla especial en 25 CUC y mi esposa tenía un bistec con salsa de champiñones en torno a 17 CUC. Pedimos algunas/extras de lados incluyendo pan con colchas interesantes, friolera de ñame y patatas fritas plátanos. La comida era muy buena, bien preparadas y presentadas y en muy generosas porciones demasiado. No podíamos terminar todo. Esto es sin duda la mejor comida que tuvimos en La Habana. El restaurante en sí es muy único/interesante al ser una antigua residencia. El personal era muy amable, profesional y hablaba muy bien inglés. Como muchos de los restaurantes de la vieja Habana este hotel se encuentra ubicado en un largo tramo de escaleras así que no vayas si tienes problemas con las escaleras. Los precios aquí son un poco más altos que en algunos otros lugares fuimos a pero, en general, la experiencia de la cena era más exclusivo. Realmente parece que va a hacer un buen trabajo.Más",4
Obra arquitectónica muy bien conservada. Muy bonita sede para la Universidad. Son bastantes escalones para subir. Las callejoneadas nocturnas que se hacen frente a la Universidad son muy alegres.,5
"Si estás buscando arte local o para ver un poco de música en vivo, es sin duda vale la pena un paseo pero ten cuidado de todos los revendedores/jinteros/toda calaña. Hay muchos de ellos, siempre trabajando millones ángulos así que simplemente no hacer contacto visual o comprometer y estarás bien. Regatear duro, negociar como un jefe y se le premiará por concediendo todo tipo de artes y artesanías frescos en el barato. No pagar precios desmesurados en las trampas turísticas, regatear y ahorra dinero.",3
La vista desde Monserrate fue espectacular. Nos tomamos el teleférico que te permite vistas de la ciudad desde elevaciones diferentes. Fue una experiencia increíble.,5
"Este es un restaurante de toda la vida,en el que se bebe más que se come.La fama de este lugar es por su vermut de solera, el cual cada vez es más pequño .Tam bién es famoso por sus pinchos, sobre todo el de gambas...Más",3
"Gran Cabrito y Paletas, tienen que probarlo!!!
Es la segunda vez que lo visito y me encanta. Cuando esten por tierras regias no dejen de visitarlo.
En cuanto al lugar es bastante acogedor, las entradas muuuuy buenas.",5
"Con entrada gratis y 5 secciones de este museo es un gran uno, para dejar entrar y salir de más de un par de días o para pasar una tarde realmente excavar a través de todo!Sin embargo, desde el talento cómico de estilo casi a Picasso, Botero un museo de arte moderno que monetarias a tenía algo para todo el mundo, mi favorito museo visitado en Bogotá diría!",5
"Estuvo bastante bien , servicio excelente , buen ambiente . Cool 💕 Cris y Jesús la onda ✌🏻 Esta súper tranqui y la gente es súper amable y la playa está hermosa! Ayudan a las tortugas bebé y súper cool todo 👏🏻",5
"Lo conocí en el viaje que hice hace dos años y sigue siendo igual de bueno (lo que no es muy habitual en una ciudad en la que todo envjece muy rápido).
Cocina tradicional habanera (ropa vieja, picadillo, langosta, frituras de malanga...) con un toque...Más",4
"Bonito hotel que combina lo antiguo y lo moderno, las habitaciones son amplias y confortables, y con bonitas vistas de la ciudad, el desayuno es variado y abundante, tiene un loby grande con espectacuios nocturnos y un buen bar, lo mejor es la piscina, lo malo son los ascensores que son muy lentos y el internet que se paga y es muy basico",4
"El trabajo realizado por diversas culturas precolombinas con los metales es simplemente impresionante, un lugar que es indispensable conocer si se visita Bogotá",5
"Si queremos conocer la orfebrería, historia, costumbres de las persona en el pasado, este es el cito obligado a visitar",4
"Un sitio muy acogedor, tranquilo y placentero. Las instalaciones totalmente adecuadas asu servicio.  El mejor sitio para un buen descanso y relax, todo limpio, excelentes comidas y en el Spa la atención es  excelente, cuentan con una terapeuta con excelente atención.  Por mi arduo trabajo me ha tocado utilizar los masajes como terapia y de verdad este ha sido A1,  VIP, de lo mejo. Felicito a todos todos que forman parte de este prestigioso Hotel, ya que en conjunto han logrado este Exito",5
"El día que llegamos era el cumpleaños de uno de nosotros y gracias al personal del hotel (Reglita, Yamil...) pudimos dar una sopresa al homenajeado, con tarta de cumpleaños incluida (que corrió por su cuenta) se portaron genial, y hasta le cantaron el cumpleaños feliz!!! El primer día desayunamos en la planta baja, es un sitio algo reducido para toda la gente que eramos y el desayuno no está mal, pero los otros 4 días nos dijeron que subieramos a desayunar a la 9ª planta, es un sitio muy bonito y tiene una vistas de la ciudad impresionantes!! y el desayuno no tiene nada que ver con el de la 1ª planta.  Es un hotel ideal si quieres algo más ""cubano"" y con más esencia que el típico hotel prefabricado",4
"Excelente atención en la reserva de habitación, trato amable al ingresar al hotel, y preciosa habitación (próxima vez pediré una con mejor vista). Su cercanía con el Centro de la ciudad es ideal para cualquier tipo de viaje y de viajero. En todas las ocasiones en que he estado alojado en este hotel regreso con buen sabor de boca gracias a la atención recibida y a la comodidad de sus habitaciones.",4
"Me gusto muchísimo la atención, los camareros muy amables y la comida muy bien elaborada. Me gusto muchísimo el ambiente y la música es una de las mejores cosas",5
"Sí, este hotel está situado en el centro, pero a veces no está todo. Llegamos al hotel después de una cena en un restaurante local. Tuvimos un tratamiento de spa (que terminó siendo una muy buena experiencia).  Volvimos a la habitación esperando para pasar una buena noche de sueño. Había una fiesta justo fuera de nuestra puerta (un domingo por la noche) y música de carga jugando muy tarde por la noche. Nuestra habitación tenía un olor extraño y estaba muy caliente. Por la mañana fuimos a tomar una ducha, no tuvimos agua caliente y la ducha rociaban una. Mi marido rinced fuera en el lavabo, que tenía moho negro creciendo alrededor del grifo. Mi hijo y yo decidimos no ducha. Fuimos para nuestro desayuno gratuito esperando por lo menos por una buena taza de café. No tuve esa…",1
"Hotel muy deteriorado, sucio, habitaciones feas y sucias. Solo incluye desayunos y la comida no es nada apetitosa. Los empleados nada amables. Además, para traslados a la Habana vieja no tiene transporte y es un dinerito más de taxis para los trayectos diarios. A un lado está el Meliá Habana, que entre a conocer y todo lo contrario, está en muy buenas condiciones y tiene bus para traslados gratuitos. Si no hay mas opciones como sucedió conmigo en la agencia de viajes, mejor valoren cambiar fechas. ",1
El hotel se nota que esta recién renovado en concepto de negocios y cuenta con un magnifico centro de negocios abierto en el Lobby. Los cuartos están muy amplios y al tarifa es relación precio calidad muy buena.,5
"Puedes aprender mucho sobre la cultura maya en este lugar. Para los que somos de otras partes de México nos cuesta entender la personalidad de las personas en esta región. Son mas callados, y a veces pensamos que ""están enojados"", aquí entiendes que en realidad tenemos influencias distintas. Lo que más me gustó del museo es que enfoca a la Cultura Maya no como algo haya sucedido alguna vez hace mucho tiempo como te lo enseñan en la escuela, sino como algo que está presente y sigue evolucionando con nosotros :) muy recomendable",5
"Un sitio muy bueno, con buena gente, amable ambiente y perfecta cocina! 
Mi primera pero de ningun modo ultima visita!",5
"Espectacular, la comida, la atención, la vista, el ambiente. Muy recomendado. Un lugar increíble para celebrar.",5
"Es pintoresco. Un lugar con mucha historia. Pero lamentablemente cuando viajamos la gente no vivía muy bien. Muchas restricciones. Creo que eso esta cambiando, pero era triste escuchar los comentarios de los guías turísticos.",4
"El hotel Andante me pareció muy lindo,  el café que sirven en la cafetería es delicioso,  esta bien ubicado,  el personal es amable y el WiFi funciona de maravilla.    Me hospede en una suite que no tenía aire acondicionado (única disponible) y fue bastante incómodo.  Si bien eso no es culpa del hotel si les recomiendo que elijan una habitación con aire acondicionado,  aunque el hotel es bonito esa habitación no es funcional.   Puebla es una ciudad hermosa y llena de historia,  razón por la cual van a querer visitar distintos lugares y todos están relativamente cerca así que si llevan auto definitivamente recomendaría que busquen hotel con estacionamiento para que dejen el auto y visiten los lugares caminando.    El personal es amable,  la terraza el gym y el spa no lucían nada_x0085_",3
instalaciones un tanto viejas.....me comentaron las personas del hotel que estan remodelando y dentro de 3 - 6 meses estan terminando con las habitaciones.....espero poder darme cuenta si realmente remodelaron las habitaciones en mi siguiente visita.....el personal fue muy amable.....,3
"sorprendentes precioso y si se puede encontrar un rincón tranquilo y ver el mundo pasar, hacer que ya que hay un montón de cosas turístico orientado a todo que si no son cuidadosos podría arruinar el lugar ... pero ya no haya hasta ahora!!",4
"Nos alojamos en el Grand Velas durante la semana de Acción de Gracias. En general, el complejo es de 4 estrellas sólidas. El servicio es estupendo, la comida es bastante buena para un resort con todo incluido y lo más importante es que la playa y las zonas de la piscina están muy bien hecho. Pasé la mayor parte del día en la piscina con mi hijo, que Disfruté enormemente de la piscina para niños y la compañía de otros niños de su edad. Es genial que una de las piscinas es muy poco profunda y es perfecto para los niños más pequeños. Un montón de otros hoteles tienen piscinas que tienen una zona poco profunda pero gradualmente ahondar, así como un padre nunca se puede relajarse. Hemos comido en los restaurantes italianos y mexicanos. Ambos bastante bueno. El buffet de desayuno tiene todo lo que puedes necesitar independientemente de su sabor y su dieta. También me gustaría realmente recomiendo el restaurante japonés en un complejo cercano. Se llama Nick Sol por lo que en verdad era la mejor comida japonesa que he probado, y yo soy de San Francisco. Un par de cosas que no me gustó fue el club de niños. Es un pequeño espacio interior donde los niños pasar tiempo principalmente viendo la televisión y jugando juegos de video. Eso es un poco loco teniendo en cuenta los jardines increíbles y buen clima. Las habitaciones eran agradables y limpias, pero yo era insuficiente. No son habitaciones de 5 estrellas. Todas mis experiencias previas en México eran mucho más lujosas habitaciones en hoteles de precio similar de: Secrets Maroma Beach, JW Marriott en Cancún y Pedregal en Cabos.",4
"Fui con mi familia y pedimos sus fajitas. Para mi sorpresa, era difícil encontrar la carne que fue mezclado con la cebolla. La próxima vez, si hay una próxima vez, pedir las fajitas con cebolla así que puedo ver mucho de carne que pueda.",2
"Es un estacionamiento de dificil acceso, No cuenta con Valet Parking, Estacionamiento muy costoso y de dificil acceso en el piso 4 del Sotano del Edificio, el centro commercial de la planta Baja hace muycho movimiento de gente, es un hotel basico sin acabados de lujo. ",2
"Pedimos un platillo combinado de carne y cabrito, nos dijeron que era para 4 personas. Se tardaron más de 1 hora en traerlo, y resulta que era platillo para 1 persona, pedimos un machito, lo trajeron frío y estaba horrible, parecia que nos trajeron las...Más",1
"Mojitos son de gustos, pero el precio es dos veces más que cualquier otro lugar. El servicio es mediocre. El lugar tiene un aspecto como en necesidad de limpieza agradable. . . Muy concurrida. . Ir a otro lugar. . . .",3
Imperdible ! Si o si hay que conocer este lugar ! El lugar está siempre lleno de turistas ... Sin dudas mucha historia y el mejor Mojito !,1
"Lo recomiendo a todos los que nos gusta sentirnos guiris!!!! Hago mejores mojitos, pero lo digo porque los he probado... Una experiencia inolvidable, te sientes en el centro del universo, con música en directo, como en cualquier lugar de la Habana.... Pero os digo, los...Más",3
"Esta es una parada obligatoria para cada autobús turístico que visita la Habana debido a que una vez fue la sede del gobierno de Cuba. Es un viejo, pero no muy viejo, edificio supuestamente construido en el estilo del edificio del Capitolio de los Estados Unidos en Washington, DC. El gobierno cargos a ver por lo que más visitantes estancia fuera y quejarse de todos los mendigos que countlessly bicho ellos para algunos dinero para comprar un nuevo ruedas, una nueva etapa, algunos nuevos ojos o nueva ropa dependiendo del día de la semana una visitas.",2
"Aún está en remodelación, pero es sorprendente su similitud con el Capitolio de Estados Unidos, rodeada de otros edificios emblemáticos de Cuba",3
"Suciedad por todas partes, falta de atención, dan habitaciones ocupadas, toallas escasas y sucias, olor a caño en el baño, las sabanas amarillentas, se nota una total falta de mantenimiento y limpieza; fatal para un hotel que se supone es de cadena.",1
"Puedes ver bogotá desde este punto. Es una experiencia agradable y una de las pocas cosas para hacer en Bogotá. Lo recomiendo si estás en la ciudad por unos días, pero su falta no mucho.",3
"Excelente ubicación. Bonita entrada. Pésimo  desayuno con buffet vacío, una tostadora desastrosa y un personal nada eficiente. El ascensor se bloquea una vez de cada dos. Las habitaciones decadentes ,el baño correcto",2
Preferiria comprar las artesanias en los puestos de la calle tiene mejor precio y mas variedad. No me gusto sali desepcionada.,2
Es la tercera ves que me alojo en este hotel mi sorpresa fue ver como la calidad del servicio y de la profesionalidad a bajado mucho. Acabo de regresar simplemente quede de piedra al ver el pasotismo y mala profesionalidad de sus empleados tanto de recepción como cámareros etc. Otra cosa que me sorprendió en la parte nueva es la ausencia de aire acondicionado en la recepción a sin cómo el mal funcionamiento de este en las habitaciones también me sorprendió la precencia de gente de fuera del hotel en la entrada conectándose al internet y ocupando todos los asientos no pudiéndonos centar a tomar nada los clientes del hotel. Ya digo que es la tercera vez que voy a dicho hotel y siempre he recomendado este hotel en cambio hoy no lo recomendaría no olvidemos que se trata de un hotel…,3
"Este es, de todas las definiciones de una trampa para turistas. Caro comer o beber sólo entrada con un mediocre espectáculo para ver. Ir a otro lugar. Hay muchos bares en La Habana que ofrecen mejor relación calidad-precio y especialmente una muestra mucho mejor de...los mejores músicos del país. Además, no dejes que te ""guías turísticas"" tome allí para el almuerzo... También se paga mucho más que en cualquier otro lugar.Más",2
Estuve 3 días y 2 noches la comida del buffet me pareció excelente con una gran variedad y todo muy fresco.la piscina esta espectacular y el personal en general que labora en el hotel es muy servicial  Lo único malo que el hotel esta un poco lejos del casco histórico por lo demás muy bien,5
"Es como retroceder en el tiempo. Me encantó el show. La música y el baile son fabulosas. Los colores y el vestuario son espléndidos. Realmente es una experiencia divertida. Increíblemente caro para los estándares cubanos, así que todos los turistas, pero a quién le importa. Es una experiencia de la cultura como ir a un espectáculo de Broadway o viendo el ballet. Los artistas son lo que le da su tan la audiencia podrá disfrutar de las vistas y sonidos del auge de la icónica de La Habana.",5
"Era una atracción cuando se podía subir a pie,ahora toca hacer largas colas en el teleférico y ademas con respecto a la comida no es bueno, los locales de venta al publico no tienen mucho en especial y lo rescatable es la Eucarística,aunque algunos padres recalcan mucho que se les de limosna,pero eso si depende de las creencias de cada uno.",2
Me gustaba ir años atrás en este restaurante frente el malecón donde al segundo piso estaba también una excelente pastelería. Este año estuve y el ambiente no es como antes así la comida que considero apenas suficiente. Es una lastima que en este Pais extraordinario...Más,3
"Parada obligada en veracruz. Los barcos, el puerto, la plaza con monumentos. La historia de la migracion libanesa, alemana y españoles a Mexico. Siempre con los brazos abiertos. Me encanto.",3
"Decepcionante sumamente absurdas sus reglas, si no es el peso es la estatura fui con mis dos hijas y la menor de 9años prácticamente no pudo hacer ninguna actividad,  lo más chistoso es que en la entrada me la cobraron como adulto para poder hacer las actividades, pero adentro del parque todo cambio, no vale para nada la pena venir",1
"Pancho el mesero muy amable, la temática es fantástica no dejé de tomar el tour dentro del restaurante para que les expliquen cómo se prepara todo! La cerveza de la casa tipo IPA es maravillosa!",5
"Hotel krystal en Monterrey fue uno de los mejores hoteles en los que me he alojado. Está situado en un hermoso distrito histórico de Monterrey. El interior del hotel era igual de tan hermoso como el exterior. Todo el personal era amable y servicial. Nuestra habitación en el séptimo piso tenía una gran vista de los alrededores, con las montañas al fondo. Estaba limpia y era espaciosa. Si volvemos a la zona nos volveremos a alojar allí de nuevo.",5
"1 huevos con chorizo
2 huevos con tocino
3 (4 chocolate calientes)
4 canasta de pan 
30 dólares
servicio demorado",2
"Mi marido y yo, junto a su marido y hermano de Francia, cenamos aquí basados en las críticas. Fue maravilloso! Teníamos el salmón aperitivo de excelente y/inusuales greens con ensalada de deliciosa y sabrosa vestidor. También pedimos un Filet migñon, que mi Brown en Ley...dijo que era realmente bueno! Pero los postres eran simplemente increíble. La ""tarta de limón"" es una visita obligada. Ninguno de nosotros hemos probado nada para comparar en pasteles limoneros. El servicio es discreto y muy profesional. Pedimos hablar con el chef para que pudiéramos expresar lo mucho que nos gustó mucho la comida. Él es muy joven y ha vivido y estudiado en México.Más",5
"debes quedarte en laicidad amurallada, donde decidas no te arrepentirás, desde hostales hasta hoteles de lujo comida excelente y un ambiente genialpor las noches siempre hay diversión a donde vayas la cuidad parece estar de fiesta siempre, no puedes aburrirte probar comida variada, compartit con los lugareños, que son muy amables y hospitalarios, pregunta obre que hacer y no podrán equivocarse, es una zona muy segura, puedes caminar por sus calles y te sorprenderás con las hermosas fachadas, excelente clima, no se puede pedir mas puedes enamorarte de Cartagena ",5
"Muy decepcionante, caro (de Cuba) aguadas Mojito. Evitar! Paso a tomar la fotografía tradicional, pero tienen una bebida en otro lugar",2
Disfrutamos de un paseo por esta zona antigua de Bogot��. Las tiendas y los restaurantes eran muy aut��nticos y divertidos.,5
"Arquitectura, jardines, paseos turísticos programados, restaurantes y bares en casas y edificaciones de ensueño y lucho mas pueden encontrar en el centro de Puebla es recomendable estacionar tu auto y caminar para descubrir tiendas de antigüedades rincones bellísimos callejones llenos de historia y gente amable muy seguro a cualquier hora y si llueve también encontraran lugares techados museos donde pasar el tiempo.",5
"perdieron mi INE en la recepción y parecía que nadie hacía nada por encontrarla, mis hijas no pudieron cenar esa noche porque estaban totalmente rebasados en la cocina y por falta de personal nunca llegó la cena y estuvimos casi una hora esperando",1
"A causa de los ya ""famosos"" retrasos de la línea aérea Cubana, nos derivaron del Hotel Meliá Cohiba al Tryp Habana Libre. El humor de los pasajeros, por supuesto no era óptimo y si a eso le sumamos  que la mayoría nos encontrábamos  con gastroenterocolitis, es fácil imaginar la situación. Fuimos muy bien recibidos, nos dieron la posibilidad de llamar a nuestros familiares sin cargo (dos llamadas), para avisar dónde estábamos alojados. Las habitaciones son remodeladas y razonables, con una vista muy bella de la Habana. Los ascensores TERRIBLEMENTE lentos, y la cena no muy apetitosa con platos poco , elaborados. Estuvimos alojados 8 hs y no pasamos la noche ya que la aerolínea ""decidió"" que era tiempo de partir...",3
"tenia una reserva en este hotel para mi solo pero al final fuimos dos y pague 150 cuc por la persona extra mas los 132 euros que ya había pagado antes cuando realize la reserva via internet,saque este hotel pensando que al ser de una cadena española seria una buena idea ERROR TOTAL, cuando subí a mi habitación había humedad en el baño,no hay minibar,no hay internet en las habitaciones,la decoracion es de los años 80 ,en mi habitacion el aire acondicionado no funcionaba por lo cual me cambiaron de habitación y sorpresa al llegar a la nueva habitación donde debía estar el mando para regular el aire no estaba y habia un agujero,en resumen como estaba arto me fui a la cama pasando calor y con mucha mala leche,lo unico positivo son las vista de la ciudad y que esta en 23 .",1
"Hola, el dia 8 del presente mes me hospede en este hotel, me encanto muy recomendable, su alberca muy linda, estancia agradable lindas instalaciones, pero lo mejor fue el masaje que me proporciono la masajista, super profesional y muy agradable de trato, les recomiendo mil visitar el hotel y mas aun darse un masaje alli.",5
"Este museo está hermosamente decorada y ofrece uno de los mejores y más grande colección de piezas de oro precolombino en el mundo. Me gusta visitar, ofrece recorridos gratuitos en inglés y en español y no es muy concurrida. Yo no soy colombiano pero vivo en Bogota, y cuando amigos de visita desdeel extranjero, es uno de los primeros lugares en los que ellos.",5
"El hotel es muy cómodo, se encuentra ubicado en el centro de la ciudad de Monterrey y eso le da ventaja sobre otros hoteles, deben de mejorar su almohadas y ofrecer la opción del mini-bar, sin embargo cuentan con restauran con buen servicio.",4
"La catedral tiene un aspecto diferente cuando se ven durante el día o cuando iluminado por la noche. Mientras que no es muy lujoso por dentro los santuarios son vale la pena ver. Fuera de la catedral, la Casa del Marqués de Arcos es interesante. Lea acerca de la historia de los edificios en las placas alrededor de la plaza.",4
"La atención es mala, los precios carisimos y las mesetas se creen jefes de uno. por favor no gasten su dinero en este sitio",1
"Almorzamos aquí durante nuestro viaje a La Habana con Cubaoutings día. En la sugerencia de un amigo, no mi propia investigación para un lugar de almuerzo y basado en las críticas, elegimos la Habana 61 y no nos decepcionó. Fue excepcional! ! Las bebidas deliciosas...y frescas. Yo tenía una raíz de taro y el aperitivo tradicional plato de cerdo, mi novio tenía un aperitivo de cerdo y langosta tradicional. Esto sería una comida fenomenal en Canadá, pero el lugar en la vieja Habana hizo perfectas. Las palabras no pueden expresar cómo nos encantó esta pequeña joya. Sin duda hacer una reserva porque es poco.Más",5
"De día es segura y se puede disfrutar de la arquitectura y la historia en sus muros, en toda la zona hay restaurantes para todos los gustos. De noche sin embargo no es aconsejable andar solo ni muy lejos del hotel.",3
"Universidad de La Habana fue previamente un pontificia Universidad católica antes convirtiéndolo en un instituto secular. La arquitectura de esta universidad conserva la forma clásica de la arquitectura romana por todas partes con una pista en el centro.Las magníficas escaleras siempre es un buen lugar para tomar fotos para muchos turistas. La Facultad de Derecho en el derecho y la Facultad de matemáticas de la izquierda dominan el campus principal. La biblioteca está en el centro pero relativamente pequeño. Química y la educación en la parte de atrás son tan-tan.Después de todo, es una pequeña ciudad universitaria y vale la pena explorar su belleza",4
"Llegué a la Bodeguita con grandes expectativas. Me resultó difícil entrar por la cantidad de gente en la puerta esperando por un mojito. El restaurante carece de aire acondicionado con lo cual con 35 grados se hace difícil de soportar. De todas maneras, es un...Más",3
"bien, si el precio normal de la habitación eran alrededor de US$150 por noche (y no US $290/noche), quizás, sólo quizás, sería vale la pena el precio para alojarse en este hotel. Este hotel cobra precios de lujo pero ofrece alojamientos muy pobres. Ya que una imagen vale mil palabras, he incluido algunas fotos de mi habitación. Intenté hablar con el director, pero ella no estaba disponible. Ella hizo llamar a mi móvil sobre 3 días después de que me lo dejamos el hotel y todo lo que quería era mi dirección de correo electrónico. Poco después me recibidas por correo electrónico una carta estándar de disculpa. En el lado positivo, el desayuno era delicioso. Comentarios breves: - la caja fuerte estaba rota - El teléfono de la habitación no Ring - La válvula del agua de la ducha…",2
En el centro muy bien ubicado cerca de la Macroplaza habitaciones excelentes tiene servicio de cafetería y restaurante calidad buena no excelente pero por estar en el centro se puede ir a caminar y buscar mejores lugares,4
Usar a las personas nativas Maya como  atractivo es horrible. La comida no es la original. Si quieren comer realmente comida yucateca vayan a los municipios cercanos.,1
"La comida es muy buena, y tiene un ambiente muy bonito. El na noche el lugar se llena y cobra vida. Lo malo es el servicio lento. Tuve que pedir a 3 meseros diferentes varias veces una limonada porque nunca la trajeron, al final, cuando...Más",3
"Los jardines y las habitaciones son preciosas. Me alojé en uno de los lofts. Son dos pisos unidades. La vista es fabulosa. La terraza exterior es enorme, con una piscina y un cómodo mobiliario. Hay muchos restaurantes en los alrededores. La comida es buena. Hay múltiples piscinas de natación. Hay un kilómetro de la playa. El campo de golf es un montón de diversión. Mi esposa disfruta de un caddie. Las camareras de todos los días vienen dos veces y mantener la habitación impecable. Vamos 3 o 4 veces al año y siempre disfrutar nosotros mismos.",5
"El hotel está ubicando en una excelente zona de San Pedro, el hotel está muy padre, la decoración, el olor, las camas son muyyyy cómodas, el personal muy atento, todo muy limpio, no tiene alberca, y creo que le falta variedad de alimentos en el desayuno.",5
"excelente lugar, calidad del servicio y sabor de la comida, ambiente y precio, servicio cordial y muy seguro y placentero0",5
".Visitamos la Habana hace algunos días con mis amigas y realmente  fue  muy desagradable pasar 2 días en este Hotel , está muy mal tenido , aire acondicionado en mal estado ,ducha mala , paredes con filtración de humedad... y que decir de los pasillos , la alfombra da susto... Al dar aviso a mantención reclamando el aire acondicionado , ya que era insufrible estar  con esa temperatura... nos trasladaron a las 2:00 AM .. después de estar más de 3 horas llamando permanentemente , El ingreso al Hotel no presagia lo encontrarás en la habitación .. REALMENTE UNA DESILUCIÓN!!!",1
